client,sales_document,sales_document_item,delivery_schedule_line_num,schedule_line_category,item_relevant_delivery,schedule_line_date,arrival_time,order_quantity_in_sales_units,confirmed_quantity,sales_unit,req_quan_mgmt_stockk_units,base_uom,requirement_date,requirement_type,planning_type,business_document_number,business_item_number,schedule_line,earliest_possible_reservation_date,maintenance_request,purchase_requisition_num,order_type,purchasing_document_category,confirmation_status_of_schedule_line,invoice_receipt_indicator,return_date_for_returnable_packaging,date_type,transportation_planning_date,material_staging,loading_date,goods_issue_date,corrected_quantity_in_sales_unit,schedule_line_blocked_for_delivery,group_definition_of_structure_data,release_type,forecast_delivery_schedule_num,committed_quantity,size_2,size_3,unit_of_measure,formula_key,numerator_for_conversion_sales_sku,denominator_for_conversion_sales_sku,availability_confirmed_automatically,movement_type,item_num_purchase_requisition,schedule_line_type_edi,order_number,planned_order_number,bom_explosion_number,customer_engineering_change_status,guaranteed,material_staging_time,transp_planning_time,loading_time,time_of_goods_issue,route_schedule,handover_date,handover_time,matr_availability_date,is_quarantined
100,11209217,80,1,CP,X,2022-06-13 5:00:00,2024-05-01 21:00:00,1,0,CS,0,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-08 5:00:00,2022-06-10 5:00:00,2022-06-10 5:00:00,2022-06-10 5:00:00,1,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-02 4:59:58,2024-05-02 4:59:56,2024-05-02 4:59:58,2024-05-02 4:59:58,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5660799,10,1,CN,X,2011-10-29 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-10-29 5:00:00,2011-10-29 5:00:00,2011-10-29 5:00:00,2011-10-29 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209218,30,1,CP,X,2022-06-11 5:00:00,2024-05-01 21:00:00,5,0,CS,0,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-08 5:00:00,2022-06-10 5:00:00,2022-06-10 5:00:00,2022-06-10 5:00:00,5,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5662507,10,1,CN,X,2011-11-02 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-02 5:00:00,2011-11-02 5:00:00,2011-11-02 5:00:00,2011-11-02 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209222,50,1,CP,X,2022-06-01 5:00:00,2024-05-01 21:00:00,518,518,CS,518,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-26 5:00:00,2022-05-29 5:00:00,2022-05-29 5:00:00,2022-05-29 5:00:00,518,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 22:00:00,2024-05-01 21:59:58,2024-05-01 22:00:00,2024-05-01 22:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5670325,10,1,CN,X,2011-11-05 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209225,50,1,CP,X,2022-05-31 5:00:00,2024-05-01 21:00:00,48,48,CS,48,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-28 5:00:00,2022-05-31 5:00:00,2022-05-31 5:00:00,2022-05-31 5:00:00,48,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 22:00:00,2024-05-01 21:59:59,2024-05-01 22:00:00,2024-05-01 22:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5670341,10,1,CN,X,2011-11-06 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-06 5:00:00,2011-11-06 5:00:00,2011-11-06 5:00:00,2011-11-06 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209238,400,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,10,10,CS,10,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,10,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5670361,10,1,CN,X,2011-11-04 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-04 5:00:00,2011-11-04 5:00:00,2011-11-04 5:00:00,2011-11-04 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209241,440,1,CP,X,2022-06-04 5:00:00,2024-05-01 21:00:00,3,3,CS,3,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,3,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5670385,10,1,CN,X,2011-11-07 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-07 6:00:00,2011-11-07 6:00:00,2011-11-07 6:00:00,2011-11-07 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209243,60,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,2,2,CS,2,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5671428,10,1,CN,X,2011-11-07 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-07 6:00:00,2011-11-07 6:00:00,2011-11-07 6:00:00,2011-11-07 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209246,570,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,3,1,CS,1,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,3,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 21:00:00,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5672901,10,1,CN,X,2011-11-05 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209253,60,1,CP,X,2022-06-05 5:00:00,2024-05-01 21:00:00,240,0,CS,0,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-01 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,240,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5674253,10,1,CN,X,2011-11-05 5:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,2011-11-05 5:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209254,200,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,30,30,CS,30,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,30,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5676904,10,1,CN,X,2011-11-10 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209254,240,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,20,20,CS,20,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,20,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5676980,10,1,CN,X,2011-11-10 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209256,50,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,20,20,CS,20,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,20,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5677060,10,1,CN,X,2011-11-11 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-11 6:00:00,2011-11-11 6:00:00,2011-11-11 6:00:00,2011-11-11 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209263,340,1,CD,,2022-06-03 5:00:00,2024-05-01 21:00:00,30,30,CS,30,CS,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-01 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,30,,0,,0,0,0,0,,,1,1,X,,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5677532,10,1,CN,X,2011-11-10 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209273,150,1,CP,X,2022-06-05 5:00:00,2024-05-01 21:00:00,4,0,CS,0,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,4,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 22:00:00,2024-05-01 21:59:58,2024-05-01 22:00:00,2024-05-01 22:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5677944,10,1,CN,X,2011-11-10 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209273,870,1,CP,X,2022-06-05 5:00:00,2024-05-01 21:00:00,5,5,CS,5,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,5,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 22:00:00,2024-05-01 21:59:58,2024-05-01 22:00:00,2024-05-01 22:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5680022,10,1,CN,X,2011-11-11 6:00:00,2024-05-01 13:00:00,52000,52000,LB,520,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,52000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 13:00:00,2024-05-01 5:00:00,2024-05-01 13:00:00,2024-05-01 13:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209284,100,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,4,4,CS,4,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-05-31 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,2022-06-02 5:00:00,4,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5684648,10,1,CN,X,2011-11-17 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-17 6:00:00,2011-11-17 6:00:00,2011-11-17 6:00:00,2011-11-17 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209304,20,1,CP,X,2022-07-08 5:00:00,2024-05-01 21:00:00,128,128,CS,128,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-07-05 5:00:00,2022-07-07 5:00:00,2022-07-07 5:00:00,2022-07-07 5:00:00,128,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5684663,10,1,CP,X,2011-11-10 6:00:00,2024-05-01 5:00:00,189320,189320,LB,1893.2,CWT,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,2011-11-10 6:00:00,189320,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209305,490,1,CP,X,2022-06-10 5:00:00,2024-05-01 21:00:00,28,28,CS,28,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-06 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,28,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5684832,10,1,CN,X,2011-11-12 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-12 6:00:00,2011-11-12 6:00:00,2011-11-12 6:00:00,2011-11-12 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209305,900,1,CP,X,2022-06-10 5:00:00,2024-05-01 21:00:00,28,28,CS,28,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-06 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,28,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5688302,10,1,CN,X,2011-11-15 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-15 6:00:00,2011-11-15 6:00:00,2011-11-15 6:00:00,2011-11-15 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209306,800,1,CP,X,2022-06-08 5:00:00,2024-05-01 21:00:00,40,0,CS,0,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-06 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,2022-06-08 5:00:00,40,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5690241,10,1,CN,X,2011-11-16 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209318,250,1,CP,X,2022-06-07 5:00:00,2024-05-01 21:00:00,90,90,CS,90,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-02 5:00:00,2022-06-06 5:00:00,2022-06-06 5:00:00,2022-06-06 5:00:00,90,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5691779,10,1,CN,X,2011-11-16 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209318,310,1,CP,X,2022-06-07 5:00:00,2024-05-01 21:00:00,75,75,CS,75,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-02 5:00:00,2022-06-06 5:00:00,2022-06-06 5:00:00,2022-06-06 5:00:00,75,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5694662,10,1,CN,X,2011-11-16 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,2011-11-16 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,11209324,220,1,CP,X,2022-06-03 5:00:00,2024-05-01 21:00:00,33,33,CS,33,CS,1900-01-01 6:00:00,5,0,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2022-06-01 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,2022-06-03 5:00:00,33,,0,,0,0,0,0,,,1,1,X,601,0,,,,,,0,2024-05-01 21:00:00,2024-05-01 20:59:58,2024-05-01 21:00:00,2024-05-01 21:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
100,5696580,10,1,CN,X,2011-11-19 6:00:00,2024-05-01 5:00:00,50000,50000,LB,500,CWT,1900-01-01 6:00:00,,,,0,0,1900-01-01 6:00:00,0,,,,,,1900-01-01 6:00:00,1,2011-11-19 6:00:00,2011-11-19 6:00:00,2011-11-19 6:00:00,2011-11-19 6:00:00,50000,,0,,0,0,0,0,,,1,100,X,601,0,,,,,,0,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,2024-05-01 5:00:00,,1900-01-01 6:00:00,2024-05-01 5:00:00,1900-01-01 6:00:00,FALSE
