client,delivery_document,object_created_by,entry_time,record_created_on,sales_district,shipping_receiving_point,sales_organization,delivery_type_lfart,complete_delivery_defined_sales_order,order_combination_indicator,planned_goods_movement_date,loading_date,transportation_planning_date,delivery_date,picking_date,unloading_point,incoterms_part_1,incoterms_part_2,export_indicator,route,billing_block,delivery_block,document_category,customer_factory_calendar,tpqua,tpgrp,delivery_priority,shipping_conditions,competitor,sold_to_party,customer_group,stzkl,stzzu,total_weight,net_weight,weight_unit,volume,volume_unit,total_number_of_packages_in_delivery,picked_items_location,time_of_delivery,weight_group_for_delivery,loading_point,transportation_group,proposed_billing_type,billing_date,invoice_date,route_2,update_group_for_statistics_update,pricing_procedure,number_of_document_condition,document_currency,sales_office,shipping_processing_time,combination_criteria_for_delivery,distribution_delivery,communication_number_api_interface,statistics_currency,exchange_rate_for_statistics,number_of_foreign_trade_data,changed_by,changed_on,warehouse_number,split_to_warehouse_number,sales_organization_for_intercompany_billing,distribution_channel_for_intercompany_billing,division_for_intercompany_billing,billing_type_for_intercompany_billing,date_for_intercompany_billing,billing_date_for_intercompany_billing,customer_number_for_intercompany_billing,credit_control_area,customer_account_number_with_credit_limit,customer_credit_group,credit_representative_group,credit_management_risk_category,currency_key,credit_value_released,bill_of_lading,vendor_account_number,means_of_transport_type,means_of_transport_id,document_release_date,next_date,goods_receipt_slip_number,document_date_in_document,actual_goods_movement_date,shipment_blocking_reason,external_transport_system_id,external_identification_of_delivery_note,order_number,search_procedure_batch,correction_delivery,shipping_pricing_procedure,number_of_document_condition__pricing,net_value_order_item,route_schedule,plant,internal_financial_document_number,payment_guarantee_procedure,picking_time,transp_planning_time,loading_time,goods_issue_time_wauhr,door_for_warehouse_number,staging_area_for_warehouse_complex,currency_key_for_letter_of_credit,exchange_rate,depreciation_percentage,dangerous_goods_management_profile,reference_document_number,international_unique_key,time_segment_exists,event_group_time_segment_delivery_header,time_zone_of_delivering_location,time_zone_of_recipient_location,dangerous_goods_indicator,distribution_delivery_original_system,controlling_goods_movement_indicator,distribution_status_vlstk,transaction_code,shipping_type,means_of_transport_trmtyp,special_processing_indicator,company_id,calculation_of_val_open,automatic_to_creation_immediately_after_tr_generation,production_supply_area,delivery_type_folar,date_proof_of_delivery,confirmation_time,number_of_delivery_items,delivery_has_status_in_plant,document_deletion_indicator,sequence_of_intermediate_locations_in_returns_process,delivery_confirmation_status,shipment_information_status,asn_is_cancelled_flag,goods_issue_time_spe_wauhr_ist,time_zone,distribution_status_spe_rev_vlstk,scenario_logistic_execution,original_system_type,last_changers_system_type,description_of_a_geographical_route,route_change_indicator,carrier_change_indicator,goods_traffic_type,route_code_for_sap_global_trade_services,release_time_stamp,measurement_unit_system,invoice_creation_before_goods_issue,status_of_quality_inspection_for_returns_deliveries,spe_indicator_if_redirecting_has_occured,storage_status_of_delivery,type_of_external_identification,means_of_transport_spe_ttype,progressive_identification_number,akkreditiv_guid,ewm_billing_indicator,description_of_print_profile,advanced_returns_management_active,confirmation_number,temporary_change_of_storage_locations_in_delivery,control_key_for_document_transfer,delivery_split_initiator,delivery_version,physical_handover_of_goods_location,handover_date_at_handover_location,handover_time_at_handover_location,time_zone_of_handover_location,incoterms_version,incoterms_location_1,incoterms_location_2,loading_units,number_category_1,number_category_2,number_category_3,number_category_4,loading_sequence_number_in_the_tour,multi_level_goods_receipt_automotive,rfid_flag,is_quarantined
100,82087409,ZDF3012,1900-01-01 20:00:12,2020-07-31 5:00:00,,4208,1000,Z1,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-10 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3881,,,0,0,44677.4,35796.875,LB,1295.343,FT3,29,,1900-01-01 21:00:00,9999,,1,F2,2020-08-07 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-07 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,3.491E+15,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-08-07 5:00:00,,,,,,,,,0,,3881,,,1900-01-02 5:59:59,1900-01-02 5:59:00,1900-01-02 5:59:00,1900-01-02 5:59:59,,,,0,0,,4503190744,051MhZJ{7kgqx07djzT{t0,,,CST,CST,,,I,,VL10X,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087413,ZDF3012,1900-01-01 20:00:12,2020-07-31 5:00:00,,4208,1000,Z2,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-12 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,4 DAY,,,J,,,,0,X,3926,,,0,0,43799.6,37334,LB,997.56,FT3,17,,1900-01-01 21:00:00,9999,,1,F2,2020-08-07 5:00:00,,4 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-12 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,03491001056107681,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-08-07 5:00:00,,,,,,,,,0,,3926,,,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,,,,0,0,,4503190882,051MhZJ{7kgqx086WqU{t0,,,CST,EST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087539,CA_UNICENTER,1900-01-01 11:20:42,2020-08-04 5:00:00,,4254,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-06 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,0 DAY,,,J,,,,0,M,3881,,,0,0,0,0,,0,,30,,1900-01-01 21:00:00,10,,1,F2,2020-08-06 5:00:00,,0 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZNZ0008,2020-08-06 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,1900-01-01 6:00:00,,,,,,,,,0,,3881,,,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,,,,0,0,,4503192998,051MhZJ{7jgrnuKRzEmGpG,,,MST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087681,CA_UNICENTER,1900-01-01 11:19:01,2020-07-30 5:00:00,,2102,1000,Z1,,,2020-08-03 5:00:00,2020-08-03 5:00:00,2020-07-30 5:00:00,2020-08-05 5:00:00,2020-08-03 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,3752,,,0,0,43681,38665,LB,1059.3,FT3,22,,1900-01-01 21:00:00,9999,,1,F2,2020-08-03 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZJW0441,2020-08-03 5:00:00,108,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-30 5:00:00,2020-08-03 5:00:00,,,,,,,,,0,,3752,,,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,W01,STAGE01F,,0,0,,4503179036,051MhZJQ7jgqoSB6Y{Btqm,,,EST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087824,CA_UNICENTER,1900-01-01 11:19:03,2020-08-03 5:00:00,,2247,1000,Z1,,,2020-08-10 5:00:00,2020-08-10 5:00:00,2020-08-03 5:00:00,2020-08-11 5:00:00,2020-08-10 5:00:00,,DFP,"FOB Dest, Frt Prepaid",,1 DAY,,,J,,,,0,M,5615,,,0,0,43244.08,41140,LB,949.08,FT3,22,,1900-01-01 21:00:00,9999,,1,F2,2020-08-12 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-15 5:00:00,105,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-03 5:00:00,2020-08-12 5:00:00,,,,,,,,,0,,5615,,,1900-01-01 21:00:00,1900-01-01 20:59:00,1900-01-01 21:00:00,1900-01-01 21:00:00,D40,SD40,,0,0,,4503191059,051MhZJQ7jgrhbX901s}0W,,,EST,EST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087840,CA_UNICENTER,1900-01-01 11:21:29,2020-08-03 5:00:00,,4208,1000,Z2,,,2020-08-05 5:00:00,2020-08-05 5:00:00,2020-08-03 5:00:00,2020-08-12 5:00:00,2020-08-05 5:00:00,,DFP,Destination,,7 DAY,,,J,,,,0,X,3877,,,0,0,40971.48,34050,LB,1124.784,FT3,21,,1900-01-01 21:00:00,9999,,1,F2,2020-08-05 5:00:00,,7 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZNS0164,2020-08-14 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,03491001056127405,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-03 5:00:00,2020-08-05 5:00:00,,,,,,,,,0,,3877,,,1900-01-01 23:00:00,1900-01-01 23:00:00,1900-01-01 23:00:00,1900-01-01 23:00:00,,,,0,0,,4503191859,051MhZJQ7jgrhcCf6ex}2W,,,CST,PST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087898,CA_UNICENTER,1900-01-01 23:44:09,2020-08-04 5:00:00,,4238,1000,Z1,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-09 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,217140,,,J,,,,0,M,5140,,,0,0,34344.798,25549.5,LB,2779.014,FT3,60,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,217140,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-09 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,03491001056244997,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,5140,,,1900-01-02 4:59:59,1900-01-02 4:59:59,1900-01-02 4:59:59,1900-01-02 4:59:59,,,,0,0,,4503194652,051MhZJQ7kgrr81CaZTPJ0,,,EST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087921,CA_UNICENTER,1900-01-01 11:19:01,2020-08-05 5:00:00,,2105,1000,Z2,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-14 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,7 DAY,,,J,,,,0,X,3752,,,0,0,41654.08,35530,LB,1064.76,FT3,19,,1900-01-01 21:00:00,9999,,1,F2,2020-08-11 5:00:00,,7 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZHB0111,2020-08-11 5:00:00,109,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-05 5:00:00,2020-08-11 5:00:00,,,,,,,,,0,,3752,,,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 19:00:00,S02,SS02,,0,0,,4503170298,051MhZJQ7kgruAAYAbue50,,,PST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087989,CA_UNICENTER,1900-01-01 11:21:51,2020-08-05 5:00:00,,5289,1000,Z1,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-09 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,5140,,,0,0,41881.34,36847.6,LB,1864.876,FT3,41,,1900-01-01 21:00:00,9999,,1,F2,2020-08-11 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-11 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-05 5:00:00,2020-08-11 5:00:00,,,,,,,,,0,,5140,,,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,,,,0,0,,4503194992,051MhZJQ7kgruAzKEf78NW,,,CST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82088040,CA_UNICENTER,1900-01-01 11:19:01,2020-08-06 5:00:00,,2102,1000,Z1,,,2020-08-10 5:00:00,2020-08-10 5:00:00,2020-08-06 5:00:00,2020-08-12 5:00:00,2020-08-10 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,3752,,,0,0,42949.616,37910,LB,942.072,FT3,17,,1900-01-01 21:00:00,9999,,1,F2,2020-08-10 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZGP0046,2020-08-10 5:00:00,108,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-06 5:00:00,2020-08-10 5:00:00,,,,,,,,,0,,3752,,,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,W04,STAGE04F,,0,0,,4503186223,051MhZJQ7jgr{SViqbDCyG,,,EST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
