client,purchasing_document_num,comp_code,purchase_doc_category,purchase_doc_type,control_ind_purchasing_document,delection_ind_purchasing_document,status,created_on,name_of_person_created_object,item_num_interval,last_item_num,vendor_acct_num,language_key,payment_key_terms,cash_discount_days1,cash_discount_days2,cash_discount_days3,cash_discount_perc1,cash_discount_perc2,purchasing_org,purchasing_group,currency_key,exchange_rate,exchange_rate_fixing_ind,purchasing_document_date,validity_period_start,validity_period_end,application_closing_date,bid_submission_deadline,quotation_binding_period,warranty_date,bid_invitation_num,quotation_num,quotation_submission_date,your_ref,responsible_salesperson_vendor,vendor_telephone_num,supplying_vendor,customer_num,num_of_principal_purchase_agreement,field_not_used_abgru,complete_delivery_stipulated,goods_receipt_message_ind,suplying_plant_in_transport_order,field_not_used_lblif,incoterms_part_1,incoterms_part_2,target_value_for_header_area,collective_num,num_of_document_condition,pricing_procedure,update_group_for_statistics_update,different_invoicing_party,num_of_foreign_trade_data,our_ref,logical_system,subitems_item_num_interval,document_time_dependent_cond,release_group,release_strategy,purchasing_document_release_ind,release_status,release_not_yet_effected,tax_return_country,scheduling_agreement_documentation_ind,addr_num,sales_tax_id_country,vat_registration_num,reason_for_cancellation,additional_document_num,miscellaneous_provisions_correction,po_not_yet_complete,purchasing_document_processing_state,total_value_at_release_time,purchasing_version_num,scm_process_that_created_po,goods_receipt_reason_code,incompleteness_category,retention_ind,retention_percent,down_payment_ind,down_payment_perc,down_payment_amount_doc_currency,down_payment_due_date,process_idnt_num,part_of_contract_hierarchy,threshold_value_exchange_rate_exists,legal_contract_num,contract_name,contract_release_date,shipping_type,physical_handover_of_goods_loc,shipping_conditions,incoterms_version,incoterms_loc_1,incoterms_loc_2,external_ref_system_id,external_ref_id,internal_key_force_element,internal_version_counter,reloc_id,reloc_step_id,ship_with,card_program,payment_event,internal_generated_sequence_num,payment_by_pcard_ind,seasonal_purchase_order_document,deliver_date_header_all_items_same_date,plant_header_all_items_same_plant,firm_deal_ind,take_acct_purchase_group,take_acct_plants,take_acct_contracts,take_acct_item_categories,take_acct_fixed_date_purchases_ind,consider_budget,take_acct_allocate_table_relevance,take_acct_delivery_period,take_acct_delivery_date,otb_check_level,otb_condition_type,unique_num_of_budget,required_budget,otb_currency,otb_relevant_purchasing_doc_budget,special_release_budget,otb_special_release_reason_profile,budget_type,otb_check_status,otb_check_status_reason_ind,otb_check_type,otb_relevant_contract,otb_indicator_level_for_contracts,distributiong_using_target_value,is_quarantined
100,3487553,1000,F,NB,,,9,2021-01-15 6:00:00,ZMH0442,10,80,1046578,E,VT10,13,0,0,0,0,1000,COQ,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,2/15 CX,1009271619,ZRM000,SAP,5054548,,,,1,,,,,,,US,,,US,,0,,,,2,7500,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"FOB Destination, frt prepaid",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487554,1000,F,NB,,,9,2021-01-15 6:00:00,ZMH0442,10,80,1046578,E,VT10,13,0,0,0,0,1000,COQ,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,2/15 CX,1009271620,ZRM000,SAP,5054548,,,,1,,,,,,,US,,,US,,0,,,,2,7500,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"FOB Destination, frt prepaid",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487558,1000,F,NB,,,9,2021-01-15 6:00:00,ZMH0442,10,80,1046578,E,VT10,13,0,0,0,0,1000,COQ,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271624,ZRM000,SAP,5054548,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,7500,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"FOB Destination, frt prepaid",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487560,1000,F,NB,,,9,2021-01-15 6:00:00,ZHM3023,10,20,1011495,E,VT05,8,0,0,0,0,1000,29,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5001047,,3055861,,,,,,,,DFP,Vendor Plans Trans,0,,1009270249,ZRM000,SAP,5052522,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,36707.4,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,Vendor Plans Trans,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487594,1000,F,NB,,,9,2021-01-15 6:00:00,ZTZ0002,10,20,1007732,E,VT60,63,0,0,0,0,1000,AT3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,01-18-2021,1009270481,ZRM000,SAP,5009879,,,,1,,1,PA,A,X,,US,,1399659,US,,0,,,,5,2075,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487605,1000,F,NB,,,9,2021-01-15 6:00:00,ZCB0272,10,10,1023619,E,N120,120,0,0,0,0,1000,AV1,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000864,,,,,,,,,,DFP,Vendor Plans Trans,0,,1009270714,ZRM000,SAP,5026429,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,19129.25,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487637,1015,F,FO,,,9,2021-01-15 6:00:00,CA_UNICENTER,10,10,1007162,E,N120,120,0,0,0,0,1015,FJ1,USD,1,,2021-01-15 6:00:00,2020-06-01 5:00:00,2021-09-27 5:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,6009088,1009272016,ZRM000,SAP,5007947,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487664,1000,F,ZPC,,,9,2021-01-15 6:00:00,ZEB0136,10,40,1003433,E,PCRD,0,0,0,0,0,1000,AZ7,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271143,ZRM000,SAP,5005341,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,VISA,AC,2383,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487678,1000,F,NB,,,9,2021-01-15 6:00:00,ZVS0120,10,60,1008067,E,2060,20,60,0,2,0,1000,55,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000268,,3055084,,,,,,,,OFC,"FOB origin,frt collect (OTM)",0,,1009270730,ZRM000,SAP,5026561,,,,1,,1,PA,A,X,,US,,1399642,US,,0,,,,5,51883.25,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487693,1000,F,NB,,,9,2021-01-15 6:00:00,ZMR0212,10,10,1023918,E,VTMT,10,0,0,0,0,1000,COJ,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5003123,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009272050,ZRM000,SAP,5030329,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,38000,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"FOB Destination, frt prepaid",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487713,1000,F,NB,,,9,2021-01-15 6:00:00,ZEH0127,10,310,1005241,E,N120,120,0,0,0,0,1000,JS1,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000762,,3008906,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271767,ZRM000,SAP,5008144,,1,,1,,1,P2,A,X,,US,,,US,,0,,,,5,521817.29,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487715,1000,F,NB,,,9,2021-01-15 6:00:00,ZMD0271,10,20,1010109,E,N120,120,0,0,0,0,1000,COO,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000860,,3058985,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271768,ZRM000,SAP,5026448,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,21960,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487729,1000,F,ZPC,,,9,2021-01-15 6:00:00,ZCV0007,10,40,1025451,E,PCRD,0,0,0,0,0,1000,BG3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,1/19/2021,1009271410,ZRM000,SAP,5028933,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,3012.4,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,VISA,AC,2508,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487730,1000,F,NB,,,9,2021-01-15 6:00:00,ZVS0120,10,10,1023614,E,N120,120,0,0,0,0,1000,55,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000862,,3026864,,,,,,,,DFP,"FOB Dest, frt prepaid & add",0,,1009270735,ZRM000,SAP,5026420,,,,1,,1,PA,A,X,,US,,1399645,US,,0,,,,5,4065,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487737,1000,F,NB,,,9,2021-01-15 6:00:00,ZRW0029,10,10,1046930,E,N120,120,0,0,0,0,1000,BH2,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3040226,,4430126331,,,,,,OFC,"Fairwater, WI",0,370141,1009271778,ZRM000,SAP,5054921,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"Fairwater, WI",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487763,1000,F,NB,,,9,2021-01-15 6:00:00,ZRW0029,10,10,1021446,E,N120,120,0,0,0,0,1000,BH2,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3055895,,,,,,,,DFP,"FOB Dest, Frt Prepaid",0,,1009271788,ZRM000,SAP,5044715,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487772,1000,F,NB,,,9,2021-01-15 6:00:00,ZPG0073,10,10,1007521,E,VT60,63,0,0,0,0,1000,BF3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271171,ZRM000,SAP,5008052,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487827,1000,F,ZPC,,,9,2021-01-15 6:00:00,ZTL0024,10,10,1025451,E,PCRD,0,0,0,0,0,1000,AM3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DDP,DDP,0,X,1009272262,ZRM000,SAP,5036528,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,VISA,AC,2177,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487838,1000,F,NB,,,9,2021-01-15 6:00:00,ZJP0002,10,20,1031516,E,N120,120,0,0,0,0,1000,BH3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009271694,ZRM000,SAP,5030219,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,5554.13,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487865,1000,F,NB,,,9,2021-01-15 6:00:00,ZMH0442,10,10,1013153,E,OC60,60,0,0,0,0,1000,COQ,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,CONF 1/22,1009271713,ZRM000,SAP,5013642,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,38800,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487891,1000,F,NB,,,9,2021-01-15 6:00:00,ZTI0001,10,10,1007162,E,N120,120,0,0,0,0,1000,AT1,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB origin, freight collect",0,,1009272111,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,5433.5,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487921,1000,F,NB,,,9,2021-01-15 6:00:00,ZKZ0005,10,30,1027392,E,VT05,8,0,0,0,0,1000,BP7,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5001129,,3054008,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009272131,ZRM000,SAP,5036610,,7,,1,,1,PA,A,X,,US,,,US,,0,,,,5,150890.77,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487922,1000,F,NB,,,9,2021-01-15 6:00:00,ZJG3066,10,10,1002167,E,N120,120,0,0,0,0,1000,JS3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DDP,Origin,0,,1009271735,ZRM000,SAP,5026078,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487928,1000,F,ZUB,T,,9,2021-01-15 6:00:00,ZJK0385,10,10,,E,,0,0,0,0,0,1000,BH9,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5016,,,,0,,,,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487934,1000,F,NB,,,9,2021-01-15 6:00:00,ZTL0024,10,60,1040600,E,2060,20,60,0,2,0,1000,AM3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,X,1009272287,ZRM000,SAP,5025305,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487959,1000,F,NB,,,9,2021-01-15 6:00:00,ZJG3066,10,10,1035650,E,VT60,63,0,0,0,0,1000,JS3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,DESTINATION,0,,1009272510,ZRM000,SAP,5041747,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487960,1000,F,NB,,,9,2021-01-15 6:00:00,ZVK3022,10,30,1016766,E,VT00,3,0,0,0,0,1000,SE4,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,CONFIRM..,1009271194,ZRM000,SAP,5020489,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487968,1000,F,NB,,,9,2021-01-15 6:00:00,ZJW0667,10,10,1003925,E,N120,120,0,0,0,0,1000,AO2,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3048633,,4430122581,,,,,,OFC,USA,0,1202021,1009272516,ZRM000,SAP,5046330,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,USA,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3487974,1000,F,NB,,,9,2021-01-15 6:00:00,ZRW0159,10,30,1051807,E,N120,120,0,0,0,0,1000,BH7,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009272294,ZRM000,SAP,5061822,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,9084.2,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3488017,1000,F,ZPC,,,9,2021-01-15 6:00:00,ZCV0007,10,10,1028915,E,PCRD,0,0,0,0,0,1000,BG3,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,1/15/2021,1009271477,ZRM000,SAP,5033468,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,VISA,AC,693,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3488034,1000,F,NB,,,9,2021-01-15 6:00:00,ZVS0120,10,20,1008067,E,2060,20,60,0,2,0,1000,55,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,Confirmed,5000268,,3055084,,,,,,,,OFC,"FOB origin,frt collect (OTM)",0,CONFIRMED,1009272311,ZRM000,SAP,5026561,,,,1,,1,PA,A,X,,US,,1399678,US,,0,,,,5,41212,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3488043,1000,F,NB,,,9,2021-01-15 6:00:00,ZAK0180,10,10,1009909,E,N120,120,0,0,0,0,1000,335,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000239,,3054250,,,,,,,,OFC,"FOB origin,frt collect (OTM)",0,,1009272523,ZRM000,SAP,5026840,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,6060.52,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3488045,1000,F,NB,,,9,2021-01-15 6:00:00,ZAK0180,10,10,1009909,E,N120,120,0,0,0,0,1000,335,USD,1,,2021-01-15 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000239,,3054250,,,,,,,,OFC,"FOB origin,frt collect (OTM)",0,,1009272525,ZRM000,SAP,5026840,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,6060.52,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
